Sentence number	Greek	Fowler	Jowett	Schleiermacher	Rahimi	Nikpour	Mohammadi	Mahmoudzadeh	Assimi						
0059-003|186.|Cr. 50b.2.	ἢ δοκεῖ σοι οἷόν τε ἔτι ἐκείνην τὴν πόλιν εἶναι καὶ μὴ ἀνατετράφθαι, ἐν ᾗ ἂν αἱ γενόμεναι δίκαι μηδὲν ἰσχύωσιν ἀλλὰ ὑπὸ ἰδιωτῶν ἄκυροί τε γίγνωνται καὶ διαφθείρωνται;’	Or do you think that state can exist and not be overturned, in which the decisions reached by the courts have no force but are made invalid and annulled by private persons?”	Do you imagine that a State can subsist and not be overthrown, in which the decisions of law have no power, but are set aside and overthrown by individuals?"	Oder dünkt es dich möglich, daß jener Staat noch bestehe und nicht in gänzliche Zerrüttung gerate, in welchem die abgetanen Rechtssachen keine Kraft haben, sondern von Einzelmännern können ungültig gemacht und umgestoßen werden?«	یا اینکه , به عقیده تو ممکن است آن شهر که در آن حکم صادر شده دادگاه بی‌ارزش شود همچنان پا برجا باشد و سرنگون نشود , ولو اینکه [ آن حکم ] توسط اشخاص بی‌اعتبار و ملغا شده باشد؟	یا می‌پنداری که چه‌بسا آن پولیس همچنان حی‌و‌حاضر بماند و سرنگون نشود؛ [پولیسی] که در آن احکام برقرارشده موثق نیست بلکه ازسوی اشخاص بی‌اقتدار  و تباه می‌شود.	یا هنوز می‌پنداری چنین دولت‌شهری می‌تواند وجود داشته باشد که در آن حکم صادر شده بی‌اعتبار بوده لیکن به دست فرومایگان بی‌معتبر گشته و نیز منسوخ گردند، و از هم نپاشد؟»	یا تو پنداری که این شهر همچنان مقتدر بماند و فرونپاشد، در چنین جایی که احکام صادرۀ دادگاه هیچ قدرتی نداشته، بلکه به‌دستِ عوام بی اقتدار و تباه می‌شود .	یا به نظر ات می رسد که ممکن است جایی که در آن احکام صادره فاقد اقتدار باشند و به دست عوام ملغی گردند و بی اعتبار شوند دولت-شهر بماند و سرنگون نشود ؟						
0059-003|187.|Cr. 50b.3.	τί ἐροῦμεν, ὦ Κρίτων, πρὸς ταῦτα καὶ ἄλλα τοιαῦτα;	What shall we say, Crito, in reply to this question and others of the same kind?	What will be our answer, Crito, to these and the like words?	Was sollen wir hierauf und auf mehr dergleichen sagen, Kriton?	به این و دیگر [ پرسش‌ها ] چه پاسخی خواهیم داد ای کریتون؟	درمورد این و مسائل دیگری ازاین‌دست چه خواهیم گفت ای کریتون؟	چه گوییم، ای کریتون، در پاسخ به این و قبیل این‌ها؟	چه بگوییم ای کریتون ! در قبال این‌ها و نظایر این‌ها ؟	ای کریتون در برابر اینها و امثال اینها چه بگوئیم ؟						
0059-003|188.|Cr. 50b.4.	πολλὰ γὰρ ἄν τις ἔχοι, ἄλλως τε καὶ ῥήτωρ, εἰπεῖν ὑπὲρ τούτου τοῦ νόμου ἀπολλυμένου ὃς τὰς δίκας τὰς δικασθείσας προστάττει κυρίας εἶναι.	For one might say many things, especially if one were an orator, about the destruction of that law which provides that the decisions reached by the courts shall be valid.	Anyone, and especially a clever rhetorician, will have a good deal to urge about the evil of setting aside the law which requires a sentence to be carried out;	Denn noch gar vieles könnte einer, und zumal ein Redner, vorbringen zum Besten dieses gefährdeten Gesetzes, welches befiehlt, daß die geschlichteten Rechtssachen sollen gültig bleiben.	چراکه هرکس خاصه اگر خطیب و سخنور نیز باشد , در حمایت و به نفع  این قانون بی‌اعتبار شده،  که حاکم بر الزام اعتبار حکم داوری است , می‌تواند موارد بسیاری را مطرح نماید .	چراکه هرفردی , خاصه یک سخنور، چه‌بسا بسیارچیزها برای گفتن در چنته داشته باشد در دفاع از این قانون تباه‌شده , [ قانونی ] که مقرر می‌کند احکام داوری‌‌شده مقتدر است .	چرا که ممکن است کسی [حرف] بسیاری برای گفتن درباره این قوانین منسوخ گشته داشته باشد، و نیز به خصوص که بلیغ باشد، که تبیین می‌کند تصمیمات گرفته شده معتبر هستند.	چرا که در باب باطل شدن قانونی که خود، اقتدارِ احکام اتخاذ شده را معین می‌کند هر کس بسیار برای گفتن دارد و بخصوص یک خطیب .	زیرا که هر کس ] دلیل [ بسیار می تواند بیاورد , به ویژه یک خطیب درباره همان قانون تباه شده می گوید که اقتدار احکام و محکومیت ها را مقرر می دارد .						
0059-003|189.|Cr. 50c.1.	ἢ ἐροῦμεν πρὸς αὐτοὺς ὅτι ‘ἠδίκει γὰρ ἡμᾶς ἡ πόλις καὶ οὐκ ὀρθῶς τὴν δίκην ἔκρινεν;’	Or shall we say to them, “The state wronged me and did not judge the case rightly”?	and we might reply, "Yes; but the State has injured us and given an unjust sentence."	Oder sollen wir zu ihnen sagen: »Ja, die Stadt hat uns Unrecht getan und die Klage nicht recht gerichtet?«	یا به آنها بگوییم که «به من ظلم شده و شهر به ناحق حکم صادر کرده است؟»	. یا آیا به آن‌ها خواهیم گفت که «پولیس به ما بدی  می‌کرده و احکام را درست تمییز نمی‌دهد ;	یا در پاسخ به آن‌ها بگوییم که «چون دولت‌شهر به ما ستم روا داشته و تصمیم نادرستی گرفته‌اند؟»	یا به آنان بگوییم که بر من ستم رفته، چرا که شهر این دادخواهی را به بی‌انصافی حکم کرد .	یا به آنها می گوئیم که دولت-شهر بر ما ستم کرد و محکمه را نا راست داوری نمود .						
0059-003|190.|Cr. 50c.2.	ταῦτα ἢ τί ἐροῦμεν;	Shall we say that, or what?	Suppose I say that?	Wollen wir dies sagen, oder was sonst?	این را بگوییم یا چه؟	این را می‌گوییم یا چه؟	این را بگوییم یا چه؟	این‌ها را بگوییم یا چه؟	این را می گوئیم یا دیگر چه ؟						
0059-003|191.|Cr. 50c.3.	Κρίτων. ταῦτα νὴ Δία, ὦ Σώκρατες.	Crito. That is what we shall say, by Zeus, Socrates.	Cr. Very good, Socrates.	Kriton: Dies, beim Zeus!	به زئوس [ سوگند ] این را , ای سقراط .	به زئوس سوگند که این را , ای سقراط .	بار زئوس این را، ای سقراط.	کریتون: سوگند به زئوس که همین‌ها را ای سقراط !	به زئوس سوگند که همین را , ای سقراط						
0059-003|192.|Cr. 50c.4.	Σωκράτης. τί οὖν ἂν εἴπωσιν οἱ νόμοι:	Socrates. What then if the laws should say,	%In the next sentence%	Sokrates: Wie nun? Wenn die Gesetze sagten:	پس چه می‌شود اگر قانون بگوید؟	حال چه می‌شود اگر قانون بگوید :	بنابراین چه [می‌شود] اگر قوانین بگویند:	سقراط: باری چه شود اگر قوانین بگویند:	اما چه اگر قوانین بگویند :						
0059-003|193.|Cr. 50c.5.	‘ὦ Σώκρατες, ἦ καὶ ταῦτα ὡμολόγητο ἡμῖν τε καὶ σοί, ἢ ἐμμενεῖν ταῖς δίκαις αἷς ἂν ἡ πόλις δικάζῃ;’	“Socrates, is this the agreement you made with us, or did you agree to abide by the verdicts pronounced by the state?”	Soc. "And was that our agreement with you?" the law would say, "or were you to abide by the sentence of the State?"	»O Sokrates, war denn auch das unser Abkommen, oder vielmehr du wollest dich dabei beruhigen, wie die Stadt die Rechtssachen schlichtet?«	ای سقراط , آیا به واقع این توافقی میان ما و تو است یا پایبندبودن به احکام صادر شده شهر است؟	«ای سقراط , آیا این‌ها  ازسوی تو و ما موافقت شده بود یا پایبندی به عدالتی که پولیس داوری می‌کند؟	«ای سقراط، و آیا این هم‌سگالی بین ما و نیز تو بود، یا بر این تصمیم‌هایی که دولت‌شهر گرفته پایبندی؟»	هان ای سقراط ! این بود آن‌چه بین ما و تو توافق شده بود ؟ یا سرسپردن به احکامی که شهر حکم می‌کند .	ای سقراط , آیا بین تو و ما این پیمان بسته شد یا پایبندی به احکام دولت-شهر ؟						
0059-003|194.|Cr. 50c.6.	εἰ οὖν αὐτῶν θαυμάζοιμεν λεγόντων, ἴσως ἂν εἴποιεν ὅτι ‘ὦ Σώκρατες, μὴ θαύμαζε τὰ λεγόμενα ἀλλ᾽ ἀποκρίνου, ἐπειδὴ καὶ εἴωθας χρῆσθαι τῷ ἐρωτᾶν τε καὶ ἀποκρίνεσθαι.	Now if I were surprised by what they said, perhaps they would continue, “Don't be surprised at what we say, Socrates, but answer, since you are in the habit of employing the method of question and answer.	And if I were to express astonishment at their saying this, the law would probably add: "Answer, Socrates, instead of opening your eyes: you are in the habit of asking and answering questions.	Wenn wir uns nun über ihre Rede wunderten, würden sie vielleicht sagen: »Wundere dich nicht, Sokrates, über das Gesagte, sondern antworte, da du ja gewohnt bist, in Fragen und Antworten zu reden!	حال اگر از گفتار آنها تعجب ‌کنیم , شاید بگویند که« ای سقراط , از آنجا که عادت به بکارگیری پرسش و پاسخ داری , از آنچه می‌گوییم حیرت مکن بلکه پاسخ بده . »	اکنون اگر از گفته‌ی آن‌ها به شگفت آییم , چه‌بسا بگویند که : « ای سقراط در شگفت نباش از این گفته‌ها , اما پاسخ ده ; ازآنجایی‌که تو به بکارگیری [ روش ] پرسش و نیز پاسخ خو گرفته‌ای .	حال اگر از گفته‌های آنان شگفت‌زده می‌شدیم، شاید می‌گفتند که «ای سقراط، حیرت‌زده مشو از گفته‌های ما بلکه پاسخ ده، از آنجاییکه نیز به بکارگیری پرسش و پاسخ خو گرفته‌ای.	حال اگر از گفته‌ی آنان به حیرت آییم، شاید بگویند که: «ای سقراط، از آنچه گفته شده حیرت مکن بلکه پاسخ ده، چرا که تو به حربۀ پرسش و پاسخ خو گرفته‌ای.»							
0059-003|195.|Cr. 50d.1.	φέρε γάρ, τί ἐγκαλῶν ἡμῖν καὶ τῇ πόλει ἐπιχειρεῖς ἡμᾶς ἀπολλύναι;	Come, what fault do you find with us and the state, that you are trying to destroy us?	Tell us what complaint you have to make against us which justifies you in attempting to destroy us and the State?	Denn sprich: Welche Beschwerden hast du gegen uns und die Stadt, daß du suchst, uns zugrunde zu richten?	اکنون بیا , چه اتهامی علیه ما و شهر برای نابودی ما اقامه می‌کنی؟	بیا و درنگر که برای تباه‌کردن ما چه اتهامی علیه ما و پولیس در دست داری؟	پس دریاب، چه گله‌ای از ما و دولت‌شهر داری که در صدد نابودساختن ما هستی؟	پس اینک از ما و از شهر چه شکایتی داری که در صددِ تباه ساختن ما بر آمده‌ایی .							
0059-003|196.|Cr. 50d.2.	οὐ πρῶτον μέν σε ἐγεννήσαμεν ἡμεῖς, καὶ δι᾽ ἡμῶν ἔλαβε τὴν μητέρα σου ὁ πατὴρ καὶ ἐφύτευσέν σε;	In the first place, did we not bring you forth? Is it not through us that your father married your mother and begat you?	In the first place did we not bring you into existence? Your father married your mother by our aid and begat you.	Sind wir es nicht zuerst, die dich zur Welt gebracht haben, und durch welche dein Vater deine Mutter bekommen und dich gezeugt hat?	ما نبودیم که اول بار به تو هستی بخشیدیم , وبه واسطه ما پدرت مادرت را گرفت و تو را بدنیا آورد؟	آیا به‌راستی درآغاز ما نبودیم که تو را هستی بخشیدیم و از رهگذر ما نبود که پدرت مادرت را سِتاند و تو را زاد؟	مگر ما تو را نخست به بار نیاوردیم، و به واسطه ما پدرت با مادرت پیوند زناشویی بست و تو را به دنیا آورد؟	مگر نخست ما تو را از نیست به هست نیاوردیم و به‌واسطۀ ما نبود که پدرت مادرت را به همسری گرفت و تو را زندگی بخشید ؟							
0059-003|197.|Cr. 50d.3.	φράσον οὖν, τούτοις ἡμῶν, τοῖς νόμοις τοῖς περὶ τοὺς γάμους, μέμφῃ τι ὡς οὐ καλῶς ἔχουσιν;’	Now tell us, have you any fault to find with those of us who are the laws of marriage?”	Say whether you have any objection to urge against those of us who regulate marriage?"	Erkläre also, tadelst du etwas an denen unter uns Gesetzen, die sich auf die Ehe beziehen, was nicht gut wäre?« –	به صراحت اعلام کن از ما و از قوانین آن ازدواج , از چیزی که ناشایست باشد شکوه‌ای   داری  ؟	حال بیندیش آیا نکوهش می‌کنی که این‌‌ امور , یعنی قوانین پیرامون ازدواجِ , ما را نادرست تنظیم کرده‌اند ;	حال بگو هر گله‌ای را که داری، از آنانی از ما، از قوانین پیرامون این پیوند زناشویی، که دربردارنده کژی اند؟»	اینک بیان کن بین شماری از ما، قوانینِ راجع به ازدواج ناشایست‌اند که زبان به نکوهش گشوده‌ایی ؟							
0059-003|198.|Cr. 50d.4.	‘οὐ μέμφομαι,’ φαίην ἄν.	“I find no fault,” I should say.	None, I should reply.	»Nichts tadle ich,« würde ich dann sagen.	«شکوه‌ای ندارم» , اذعان می‌کنم .	« . تصدیق خواهم کرد که «نکوهش نمی‌شود	«گله‌ای ندارم،» اذعان خواهم کرد.	نکوهشی ندارم . اقرار می‌کنم .							
0059-003|199.|Cr. 50d.5.	‘ἀλλὰ τοῖς περὶ τὴν τοῦ γενομένου τροφήν τε καὶ παιδείαν ἐν ᾗ καὶ σὺ ἐπαιδεύθης;	“Or with those that have to do with the nurture of the child after he is born and with his education which you, like others, received?	Or against those of us who regulate the system of nurture and education of children in which you were trained?  – »Aber an den Gesetzen über des Geborenen Auferziehung und Unterricht, nach denen auch du bist unterrichtet worden?  یا در باب پرورش و آموزش [ کودک ] متولد شده , آنچه که تو نیز در آن آموزش دیده‌ای؟ یا آن قوانین پیرامون پرورش و نیز آموزش زاده‌شدگان که تو نیز در آن پرورده شدی [ نکوهش می‌کنی ] ؟ «یا از آن [قوانینی] که پیرامون پرورش و نیز آموزش زادگان هستند که تو نیز طبق آن رشد یافته‌ای؟ یا در خصوصِ آن‌هایی [قوانین] که مربوط به پرورش و تربیتِ فرزندان اند و تو نیز دست پروردۀ همان مکتبی .  0059-003|200.|Cr. 50e.1. 0059-003|199.|Cr. 50d.5. ἢ οὐ καλῶς προσέταττον ἡμῶν οἱ ἐπὶ τούτῳ τεταγμένοι νόμοι, παραγγέλλοντες τῷ πατρὶ τῷ σῷ σε ἐν μουσικῇ καὶ γυμναστικῇ παιδεύειν;’  Did those of us who are assigned to these matters not give good directions when we told your father to educate you in music and gymnastics?”  Were not the laws, who have the charge of this, right in commanding your father to train you in music and gymnastic?	Ist es etwa nicht gut, was die Gesetze unter uns, die hierüber festgesetzt sind, gebieten, indem sie deinem Vater auflegten, dich in den Geistesübungen und Leibeskünsten zu unterrichten?« –	یا تجویز این قوانین وضع شده ما , آنها که به پدرت توصیه کردند به تو هنرهای ذهنی و هنرهای ورزشی تعلیم داده شود، درست نیست؟	یا قوانین انتظام‌یافته‌ی ما پیرامون این‌ها در رهنمون پدرت به آموزش‌ تو در موسیقی و ژیمناستیک درست حکم نمی‌کردند ؟	آیا به خوبی روا نمی‌دارند قوانین گذارده شده ما برای این [امر] با توصیه کردن پدر تو، که تو را در هنرهای ذهنی و جسمی آموزش دهد؟»	آیا به نیکی نبود که ما از طریقِ قانون‌ گذاری و تنفیذِ آن، پدرت را به پروراندنِ تو در هنرهای موسیقائی و هنرهای جسمانی واداشتیم ؟	نه آیا آنانی از ما که بدین امور گماشته شده اند به نیکی فرمان داده اند وقتی که پدر تو را به آموزش ورزش و رامش گری به تو رهنمون گشته اند ؟						
0059-003|201.|Cr. 50e.2.	‘καλῶς,’ φαίην ἄν.	“You did,”	Right, I should reply.	»Sehr gut«, würde ich sagen.	خواهم گفت که درست است	تصدیق خواهم کرد که «درست [حکم می‎کردند].»	خواهم گفت، «به خوبی».	می‌گفتم نیک بود .	خواهم گفت : نیک بود .						
0059-003|202.|Cr. 50e.3.	‘εἶεν.	I should say.	Well,  – »Wohl!  خُب . بسیارخب. «خُب فَبها !  خب												
0059-003|203.|Cr. 50e.4.	ἐπειδὴ δὲ ἐγένου τε καὶ ἐξετράφης καὶ ἐπαιδεύθης, ἔχοις ἂν εἰπεῖν πρῶτον μὲν ὡς οὐχὶ ἡμέτερος ἦσθα καὶ ἔκγονος καὶ δοῦλος, αὐτός τε καὶ οἱ σοὶ πρόγονοι;	“Well then, when you were born and nurtured and educated, could you say to begin with that you were not our offspring and our slave, you yourself and your ancestors?	then, since you were brought into the world and nurtured and educated by us, can you deny in the first place that you are our child and slave, as your fathers were before you?	Nachdem du nun geboren, auferzogen und unterrichtet worden bist, kannst du zuerst wohl leugnen, daß du nicht unser warst als Abkömmling und Knecht, du und deine Vorfahren?	نخست می‌توانی منکر شوی از آن زمان که به دنیا آمدی و هم پروش یافتی و هم تعلیم دیده‌ای , تو نواده و بنده/مدیون ما , خودت و هم اجدادت نبوده‌ای؟	از آن هنگام که زاده شدی و نیز بار آورده شدی و آموزش دیدی، می‌توانی گفتن که از همان ابتدا زاده‌ و برده‌ی ما نبودی، خودت و نیز اسلافت؟	اما از هنگامیکه به دنیا آمدی و هم پرورش یافته‌ای هم آموزش دیده‌ای، همانا نیز از نخست می‌توانی بگویی که زاده و زیردست ما نیستی، هم خودت و نیاکان‌ات؟	آن‌گاه به‌راستی یارای گفتن این را داری که از آغاز، چون آفریده شدی، پروریده گشتی و تربیت یافتی، از ما، زادۀ ما و بندۀ ما نبودی؟ خودت و نیاکان ات ؟	پس بعد از آن که زاده شدی و نمو کردی و آموخته گشتی از ابتدا ادعا داری که نه از آن ما بوده ای و نه زاده ما و نه بنده ما , هم خودت و هم نیاکانت ؟						
0059-003|204.|Cr. 50e.5.	καὶ εἰ τοῦθ᾽ οὕτως ἔχει, ἆρ᾽ ἐξ ἴσου οἴει εἶναι σοὶ τὸ δίκαιον καὶ ἡμῖν, καὶ ἅττ᾽ ἂν ἡμεῖς σε ἐπιχειρῶμεν ποιεῖν, καὶ σοὶ ταῦτα ἀντιποιεῖν οἴει δίκαιον εἶναι;	And if this is so, do you think right as between you and us rests on a basis of equality, so that whatever we undertake to do to you it is right for you to retaliate?	And if this is true you are not on equal terms with us; nor can you think that you have a right to do to us what we are doing to you.	Und wenn sich dies so verhält, glaubst du, daß du gleiches Recht hast mit uns, und daß, was immer wir uns beigehen lassen, dir anzutun, auch du das Recht habest, uns wieder zu tun?	و اگر چنین باشد , آنگاه فکر می‌کنی برای ما و تو به یک اندازه حق هست , و نیز هر اقدامی که ما علیه تو دست زنیم , تو تصور می‌کنی که حق مقابله به مثل آنها را داری؟	اگر این چنین باشد، آیا می‌پنداری حق برای تو و برای ما از جنسی برابر است، و هرآنچه که ما درصدد اعمالش بر تو باشیم، می‌پنداری برای تو نیز عمل به ‌مثل آن بحق است؟	و اگر این چنین باشد آیا می‌پنداری ما و تو از حق مساوی برخورداریم، و هر آنچه که ما قصد کنیم که با تو انجام دهیم، می‌پنداری مقابله به مثل با آن برای تو نیز به حق است؟	و اگر این چنین است، در واقع قائل به مساواتِ حق، بین خود و ما یی؛ و ما علیه تو دست به انجام هر کاری بزنیم، تو نیز مقابله به مثل میکنی و می‌پنداری که دادگری است ؟	و اگر چنین است می اندیشی که تو و ما در پیشگاه عدالت برابر باشیم ؟ و هر چه که ما به انجام آن در مورد تو دست بریم فکر می کنی برای تو نیز همان در مقام واکنش عادلانه است ؟						
0059-003|205.|Cr. 51a.1.	ἢ πρὸς μὲν ἄρα σοι τὸν πατέρα οὐκ ἐξ ἴσου ἦν τὸ δίκαιον καὶ πρὸς δεσπότην, εἴ σοι ὢν ἐτύγχανεν, ὥστε ἅπερ πάσχοις ταῦτα καὶ ἀντιποιεῖν, οὔτε κακῶς ἀκούοντα ἀντιλέγειν οὔτε τυπτόμενον ἀντιτύπτειν οὔτε ἄλλα τοιαῦτα πολλά:	There was no such equality of right between you and your father or your master, if you had one, so that whatever treatment you received you might return it, answering them if you were reviled, or striking back if you were struck, and the like;	Would you have any right to strike or revile or do any other evil to a father or to your master, if you had one, when you have been struck or reviled by him, or received some other evil at his hands?- you would not say this?	Oder hattest du gegen deinen Vater zwar nicht gleiches Recht oder gegen deinen Herrn, wenn du einen gehabt hättest, so daß du, was dir geschähe, ihm wieder antun dürfest, noch auch, wenn er dich verunglimpfte, widersprechen, noch, wenn er dich schlug, wiederschlagen und mehreres dergleichen:	یا نه اینکه میان تو و پدر یا اربابت به یک اندازه حق نبود , و اگر پیش‌آمدی برایت باشد , هر آنچه که بر تو رفته , هم آن را مقابله به مثل می‌کنی , و نه اینکه دشنام شنیده را پاسخ گویی و نه اینکه آزار را با زد و خورد پاسخ دهی , و نه دیگر بسیار از این دست :	یا برای تو درمقابل پدرت و در مقابل اربابت، چنانچه بر تو حادث شود، حق ازجنس برابر نبوده بدان‌گونه که هرآنچه بر تو رود، عمل به مثلِ آن کنی؛ نه ناسزای شنیده را پاسخ‌گفتن، و نه مشت‌ خورده را با مشت‌ تلافی‌کردن، و نه بسیاری ازاین‌دست؟	یا همانا گویی تو در مقابل پدرت و در مقابل زبردست [ات]، اگر تو را کسی بود، از حق مساوی برخوردار نبودی، که هر آنچه که متحمل شدی آن را نیز تلافی کنی، نه جواب توهین را دادن نه گلاویز شدن حین زد و خورد نه بسیاری از این قبیل:	تو را در دعوی حق، با پدرت و سَرورت - اگر تو را سَروری می‌بود - چندان مساوات نبود تا با هر آنچه بر تو رود مقابله به مثل نمایی، نه یاوۀ شنیده را پاسخ دهی، نه زدن را به زور پاسخ گویی و نه بسیاری دیگر هم‌چندِ این‌ها .	یقینا تو را با پدرت و با اربابت , اگر افتد [ که اربابی داشته باشی ] , برابری در پیشگاه عدالت آنطور نباشد که هر چه متحمل شدی همان را واکنش کنی و ناسزا شنیدن را پاسخ گویی و صدمه را با صدمه متقابل تلافی کنی و بسی دیگر مانند اینها						
0059-003|206.|Cr. 51a.2.	πρὸς δὲ τὴν πατρίδα ἄρα καὶ τοὺς νόμους ἐξέσται σοι, ὥστε, ἐάν σε ἐπιχειρῶμεν ἡμεῖς ἀπολλύναι δίκαιον ἡγούμενοι εἶναι, καὶ σὺ δὲ ἡμᾶς τοὺς νόμους καὶ τὴν πατρίδα καθ᾽ ὅσον δύνασαι ἐπιχειρήσεις ἀνταπολλύναι, καὶ φήσεις ταῦτα ποιῶν δίκαια πράττειν, ὁ τῇ ἀληθείᾳ τῆς ἀρετῆς ἐπιμελόμενος;	and do you think that it will be proper for you to act so toward your country and the laws, so that if we undertake to destroy you, thinking it is right, you will undertake in return to destroy us laws and your country, so far as you are able, and will say that in doing this you are doing right, you who really care for virtue?	And because we think right to destroy you, do you think that you have any right to destroy us in return, and your country as far as in you lies? And will you, O professor of true virtue, say that you are justified in this?	gegen das Vaterland aber und gegen die Gesetze soll es dir erlaubt sein, so daß, wenn wir darauf ausgingen, dich zugrundezurichten, indem wir es für gerecht hielten, auch du wieder auf unsern, der Gesetze und des Vaterlandes Untergang, so viel an dir ist, ausgehen und dann sagen dürftest, du handeltest hierin recht, du, der sich in Wahrheit der Tugend befleißigt?	آنجا که به حق باور داریم که تو را نابود کنیم، برای تو، شمایی که به واقع از فضیلت دم می‌زنی، باید برخلاف قوانین و سرزمین پدری مجاز باشی که به نابودی متقابل قوانین و سرزمین پدری اقدام کنی و بگویی که در آن به درستی عمل کرده‌ای ؟	پس آیا بر تو رواست که علیه کشور و قوانین عمل کنی , بدین‌گونه که پنداشته اگر ما درصدد تباهی تو باشیم , بسی درست است که تو نیز تا جایی که بتوانی متقابلاً درصدد تباهی ما و قوانین و کشور باشی , و تویی که به فضیلت حقیقی التفات داشته خواهی گفت که عمل به این کار همانا درست عمل‌کردن است .	حتی آیا در قبال زادبوم و قوانین قادر خواهی بود، که، اگر ما با باور به عادلانه بودن [آن] قصد نابود ساختن تو را داشته باشیم، و اما تو عزم کنی در حد توان خود ما، قوانین و زادبوم به تلافی نابود سازی، و بگویی با دست زدن به این [کار] عادلانه عمل کرده‌ای، تویی که در حقیقت دغدغه کمال را داری؟	لیکن اگر ما با اعتقاد به اینکه برحق‌ایم، قصدِ تباه کردن تو کنیم، آن‌گاه سِزد که تو روی در رویِ این سرزمین و قوانین تا بدانجا که از تو برآید به تباه کردن متقابلِ ما قوانین و سرزمین خویش دست‌یازی و بگویی که انجامِ آن به‌جای آوردنِ دادگری ست ؟ تویی که به‌راستی همّ و غمِ فضیلت داری !							
